All_Cores, Core0, Core1, Core2, Core3
10.25, 18, 6, 0, 17
13.0, 20, 13, 12, 7
9.75, 20, 6, 13, 0
7.0, 14, 7, 0, 7
8.5, 20, 7, 7, 0
10.0, 14, 13, 7, 6
8.5, 14, 7, 13, 0
16.5, 8, 26, 20, 12
22.5, 21, 21, 28, 20
6.5, 13, 0, 7, 6
6.5, 7, 6, 6, 7
8.5, 14, 13, 0, 7
8.0, 13, 6, 13, 0
8.0, 13, 6, 13, 0
5.0, 0, 14, 0, 6
11.75, 20, 14, 0, 13
8.0, 13, 13, 0, 6
4.5, 0, 6, 6, 6
8.0, 12, 0, 13, 7
19.0, 16, 7, 20, 33
6.0, 0, 8, 8, 8
6.75, 20, 0, 7, 0
10.75, 6, 11, 20, 6
11.5, 7, 13, 20, 6
10.25, 14, 7, 13, 7
6.5, 6, 0, 0, 20
8.25, 13, 7, 6, 7
8.5, 7, 13, 0, 14
6.5, 13, 0, 0, 13
8.5, 13, 21, 0, 0
10.0, 6, 20, 7, 7
18.75, 26, 21, 21, 7
18.75, 8, 21, 18, 28
9.5, 6, 12, 13, 7
8.0, 12, 0, 20, 0
8.75, 14, 0, 7, 14
5.0, 0, 6, 7, 7
6.25, 0, 18, 0, 7
10.25, 14, 7, 13, 7
10.25, 7, 20, 0, 14
8.0, 0, 14, 0, 18
10.0, 7, 6, 20, 7
11.5, 6, 20, 20, 0
16.75, 14, 14, 21, 18
24.5, 10, 33, 15, 40
7.25, 14, 7, 8, 0
9.75, 20, 6, 13, 0
8.25, 13, 0, 7, 13
8.5, 14, 0, 13, 7
8.5, 14, 7, 13, 0
5.25, 7, 0, 7, 7
9.25, 13, 13, 11, 0
8.0, 12, 0, 13, 7
6.5, 6, 0, 14, 6
8.25, 13, 0, 20, 0
25.0, 15, 28, 37, 20
16.5, 16, 20, 21, 9
10.0, 6, 0, 21, 13
6.5, 13, 6, 7, 0
9.25, 6, 0, 13, 18
6.75, 7, 0, 14, 6
10.75, 7, 13, 17, 6
9.75, 7, 7, 12, 13
5.0, 0, 6, 7, 7
8.5, 14, 0, 0, 20
14.0, 18, 12, 13, 13
11.25, 20, 13, 6, 6
12.0, 0, 13, 14, 21
30.0, 52, 31, 9, 28
12.75, 20, 18, 6, 7
9.75, 13, 20, 6, 0
8.25, 20, 0, 13, 0
9.75, 7, 6, 20, 6
6.5, 0, 0, 13, 13
5.0, 7, 6, 7, 0
8.25, 7, 6, 20, 0
6.5, 13, 13, 0, 0
10.0, 7, 20, 7, 6
8.5, 13, 0, 14, 7
13.75, 15, 13, 13, 14
15.0, 16, 14, 15, 15
6.5, 0, 13, 13, 0
8.25, 0, 0, 20, 13
11.0, 13, 18, 7, 6
10.0, 20, 0, 13, 7
9.75, 20, 6, 7, 6
9.75, 7, 13, 6, 13
14.25, 13, 25, 6, 13
7.5, 6, 6, 18, 0
11.0, 0, 18, 13, 13
8.5, 0, 7, 14, 13
9.75, 7, 0, 14, 18
30.0, 28, 28, 31, 33
9.0, 15, 7, 7, 7
9.5, 0, 12, 13, 13
9.75, 6, 13, 0, 20
9.75, 20, 7, 6, 6
8.0, 7, 13, 6, 6
10.0, 14, 6, 14, 6
6.25, 6, 13, 6, 0
8.5, 13, 14, 7, 0
11.0, 25, 6, 13, 0
6.5, 0, 14, 6, 6
14.5, 18, 15, 7, 18
24.0, 7, 26, 26, 37
9.0, 7, 15, 7, 7
9.75, 6, 6, 14, 13
11.0, 6, 6, 12, 20
8.0, 13, 0, 13, 6
10.5, 7, 6, 6, 23
8.5, 0, 14, 14, 6
6.75, 12, 8, 7, 0
6.5, 6, 6, 7, 7
12.75, 13, 7, 6, 25
8.25, 0, 6, 13, 14
13.5, 7, 20, 7, 20
13.25, 23, 21, 0, 9
9.5, 7, 6, 13, 12
11.25, 25, 0, 13, 7
11.5, 18, 14, 0, 14
9.75, 13, 14, 6, 6
6.75, 13, 14, 0, 0
8.5, 7, 14, 7, 6
8.75, 7, 7, 7, 14
14.75, 26, 6, 13, 14
8.5, 14, 0, 13, 7
11.0, 0, 17, 13, 14
17.0, 15, 21, 25, 7
18.25, 8, 25, 14, 26
7.0, 7, 0, 21, 0
10.0, 14, 0, 13, 13
8.75, 14, 7, 7, 7
9.75, 0, 20, 13, 6
7.0, 14, 0, 7, 7
6.75, 13, 0, 7, 7
8.5, 14, 0, 0, 20
10.0, 14, 7, 13, 6
5.0, 13, 0, 7, 0
10.0, 6, 20, 7, 7
11.75, 0, 13, 20, 14
19.5, 31, 20, 20, 7
8.25, 14, 13, 0, 6
4.75, 0, 6, 7, 6
11.5, 7, 7, 12, 20
10.25, 14, 14, 0, 13
7.0, 14, 7, 0, 7
12.75, 23, 0, 14, 14
9.5, 7, 13, 6, 12
5.0, 0, 7, 0, 13
10.0, 6, 6, 14, 14
8.5, 0, 13, 14, 7
8.25, 7, 6, 6, 14
23.5, 28, 33, 7, 26
12.0, 20, 8, 20, 0
8.5, 20, 0, 7, 7
11.5, 6, 14, 14, 12
8.5, 7, 14, 0, 13
11.25, 7, 25, 13, 0
5.25, 0, 0, 14, 7
8.0, 12, 0, 14, 6
8.5, 7, 0, 13, 14
11.75, 14, 13, 13, 7
10.75, 7, 18, 12, 6
8.5, 13, 7, 14, 0
27.25, 27, 40, 21, 21
11.0, 14, 8, 7, 15
10.0, 6, 13, 14, 7
8.25, 7, 6, 20, 0
12.25, 21, 7, 7, 14
9.75, 7, 6, 13, 13
12.25, 6, 20, 17, 6
10.0, 14, 6, 13, 7
11.0, 13, 0, 13, 18
6.5, 7, 0, 13, 6
10.0, 13, 15, 6, 6
6.75, 7, 0, 20, 0
18.0, 26, 25, 7, 14
26.75, 23, 21, 30, 33
6.5, 0, 13, 13, 0
9.5, 13, 6, 13, 6
8.75, 14, 7, 7, 7
6.75, 20, 0, 7, 0
8.5, 13, 14, 7, 0
8.0, 6, 20, 6, 0
10.25, 21, 7, 13, 0
9.75, 13, 7, 13, 6
8.5, 13, 14, 7, 0
9.25, 7, 7, 15, 8
18.0, 14, 25, 26, 7
14.25, 16, 18, 15, 8
13.5, 13, 7, 20, 14
5.0, 7, 7, 0, 6
11.0, 6, 12, 13, 13
11.75, 13, 20, 0, 14
10.0, 14, 20, 6, 0
6.75, 0, 13, 7, 7
8.0, 13, 0, 6, 13
8.5, 7, 0, 14, 13
5.0, 7, 7, 0, 6
8.5, 7, 0, 14, 13
19.5, 35, 7, 28, 8
11.5, 16, 7, 23, 0
8.5, 13, 7, 0, 14
8.25, 7, 20, 0, 6
8.5, 14, 0, 13, 7
9.0, 22, 0, 7, 7
11.0, 18, 13, 0, 13
11.5, 20, 20, 0, 6
8.75, 21, 0, 0, 14
10.0, 13, 7, 7, 13
9.75, 0, 18, 7, 14
8.0, 20, 6, 0, 6
19.25, 15, 21, 21, 20
16.5, 28, 0, 15, 23
9.5, 0, 0, 20, 18
9.0, 0, 12, 6, 18
5.25, 15, 0, 6, 0
8.25, 13, 6, 0, 14
6.75, 0, 13, 7, 7
8.5, 14, 0, 7, 13
10.25, 0, 14, 13, 14
6.75, 13, 7, 0, 7
6.75, 14, 0, 0, 13
9.0, 18, 6, 0, 12
16.75, 7, 14, 25, 21
14.5, 33, 8, 8, 9
6.25, 12, 0, 7, 6
8.0, 20, 6, 0, 6
6.75, 14, 0, 7, 6
11.25, 14, 0, 13, 18
8.25, 13, 0, 13, 7
6.5, 7, 6, 13, 0
8.5, 13, 14, 0, 7
9.75, 8, 17, 0, 14
7.0, 21, 0, 7, 0
8.5, 0, 6, 15, 13
23.75, 15, 21, 26, 33
25.25, 42, 16, 28, 15
8.0, 13, 13, 0, 6
11.25, 18, 0, 14, 13
5.5, 0, 15, 7, 0
5.25, 7, 0, 7, 7
4.75, 0, 6, 0, 13
6.75, 6, 14, 0, 7
6.75, 13, 14, 0, 0
19.5, 14, 7, 7, 50
8.0, 7, 7, 12, 6
7.0, 7, 14, 0, 7
8.5, 20, 0, 7, 7
25.25, 33, 0, 28, 40
11.75, 7, 6, 20, 14
6.5, 6, 6, 7, 7
8.5, 7, 0, 13, 14
8.25, 0, 13, 13, 7
9.75, 0, 12, 13, 14
6.5, 0, 13, 13, 0
5.5, 15, 7, 0, 0
10.0, 0, 14, 13, 13
11.5, 14, 6, 20, 6
10.0, 7, 12, 14, 7
10.0, 20, 14, 6, 0
17.25, 14, 14, 15, 26
14.0, 21, 14, 7, 14
8.25, 6, 6, 0, 21
6.75, 13, 7, 7, 0
9.0, 6, 6, 18, 6
8.0, 13, 0, 6, 13
6.75, 13, 0, 14, 0
7.0, 7, 0, 13, 8
7.25, 7, 0, 14, 8
7.75, 18, 0, 13, 0
8.25, 20, 0, 13, 0
8.5, 14, 7, 7, 6
18.75, 20, 42, 0, 13
20.75, 21, 21, 21, 20
1.75, 7, 0, 0, 0
35.5, 35, 14, 21, 72
6.25, 6, 0, 12, 7
8.25, 20, 6, 0, 7
11.5, 20, 0, 13, 13
9.75, 18, 0, 14, 7
8.25, 0, 14, 6, 13
6.25, 6, 0, 12, 7
6.75, 7, 7, 6, 7
6.75, 7, 6, 7, 7
26.75, 21, 20, 35, 31
12.75, 21, 21, 9, 0
13.5, 0, 27, 20, 7
6.5, 6, 6, 7, 7
9.75, 7, 20, 6, 6
11.25, 18, 0, 13, 14
8.0, 12, 0, 7, 13
10.0, 20, 0, 6, 14
14.0, 28, 0, 13, 15
7.5, 7, 8, 8, 7
11.25, 17, 7, 14, 7
10.25, 20, 7, 0, 14
8.5, 7, 7, 0, 20
34.75, 35, 53, 35, 16
4.75, 6, 0, 6, 7
5.25, 0, 7, 7, 7
5.25, 0, 0, 7, 14
8.0, 7, 18, 7, 0
17.0, 14, 20, 14, 20
11.75, 21, 20, 0, 6
8.75, 0, 14, 14, 7
6.75, 7, 6, 14, 0
9.5, 7, 6, 0, 25
11.5, 20, 14, 6, 6
12.25, 35, 7, 7, 0
18.75, 26, 26, 15, 8
6.0, 12, 6, 0, 6
9.75, 0, 12, 14, 13
8.25, 6, 7, 14, 6
7.5, 6, 18, 6, 0
5.25, 0, 7, 7, 7
8.25, 13, 0, 13, 7
11.5, 7, 18, 14, 7
8.0, 20, 0, 12, 0
10.25, 21, 14, 0, 6
8.5, 13, 14, 7, 0
8.25, 20, 0, 0, 13
21.5, 23, 35, 14, 14
8.25, 6, 13, 14, 0
5.5, 8, 0, 0, 14
9.75, 13, 7, 13, 6
8.0, 13, 6, 13, 0
11.0, 6, 18, 14, 6
6.75, 13, 7, 0, 7
9.75, 7, 12, 20, 0
6.0, 0, 6, 6, 12
8.0, 18, 7, 0, 7
6.5, 0, 13, 7, 6
4.75, 6, 6, 0, 7
16.75, 23, 20, 8, 16
6.75, 7, 13, 0, 7
8.0, 7, 18, 0, 7
13.0, 12, 7, 13, 20
8.5, 0, 0, 20, 14
8.0, 7, 6, 13, 6
8.25, 13, 0, 13, 7
5.0, 0, 0, 20, 0
11.25, 14, 0, 13, 18
9.5, 6, 13, 13, 6
6.75, 0, 0, 7, 20
8.5, 0, 14, 14, 6
16.0, 29, 13, 7, 15
21.25, 28, 23, 14, 20
8.0, 7, 7, 12, 6
8.25, 7, 6, 7, 13
5.0, 6, 0, 7, 7
6.75, 6, 0, 7, 14
10.5, 14, 14, 0, 14
3.5, 7, 0, 0, 7
8.5, 0, 20, 14, 0
9.5, 13, 0, 12, 13
12.25, 13, 23, 0, 13
6.75, 7, 7, 7, 6
12.75, 13, 25, 0, 13
31.0, 33, 25, 33, 33
6.75, 0, 14, 13, 0
8.0, 18, 0, 0, 14
13.0, 7, 25, 20, 0
9.75, 13, 20, 6, 0
7.0, 14, 0, 7, 7
6.75, 0, 14, 13, 0
11.75, 14, 20, 13, 0
10.0, 13, 6, 21, 0
9.75, 6, 14, 6, 13
10.0, 20, 14, 6, 0
22.0, 33, 25, 23, 7
19.0, 25, 31, 7, 13
10.0, 20, 6, 7, 7
8.25, 0, 13, 20, 0
8.75, 0, 14, 21, 0
6.5, 6, 6, 14, 0
8.0, 13, 0, 6, 13
8.5, 7, 6, 14, 7
6.75, 13, 0, 0, 14
9.75, 7, 12, 13, 7
7.75, 0, 13, 0, 18
6.75, 0, 13, 7, 7
10.75, 0, 15, 20, 8
13.5, 8, 25, 0, 21
8.5, 0, 14, 20, 0
8.25, 0, 14, 6, 13
8.5, 21, 7, 6, 0
6.5, 7, 6, 7, 6
8.75, 14, 14, 7, 0
9.25, 18, 6, 0, 13
9.5, 7, 7, 18, 6
8.5, 20, 0, 0, 14
8.5, 6, 14, 7, 7
6.75, 0, 7, 13, 7
16.5, 26, 0, 26, 14
16.0, 8, 35, 21, 0
31.25, 100, 0, 7, 18
6.5, 7, 12, 0, 7
8.25, 20, 0, 13, 0
5.25, 0, 7, 7, 7
6.25, 6, 0, 6, 13
8.0, 0, 6, 13, 13
8.25, 13, 6, 7, 7
9.75, 7, 6, 13, 13
6.5, 0, 12, 7, 7
6.75, 20, 0, 7, 0
15.5, 13, 21, 8, 20
28.5, 23, 47, 28, 16
10.0, 20, 14, 6, 0
9.75, 13, 13, 13, 0
8.25, 13, 13, 7, 0
11.0, 0, 25, 13, 6
9.5, 6, 12, 7, 13
9.75, 0, 25, 14, 0
7.0, 14, 7, 7, 0
9.75, 6, 13, 14, 6
9.5, 14, 7, 0, 17
8.25, 0, 14, 13, 6
17.5, 13, 29, 7, 21
18.5, 8, 28, 31, 7
7.75, 6, 0, 7, 18
8.25, 13, 0, 7, 13
3.25, 0, 6, 7, 0
8.25, 6, 6, 7, 14
6.75, 13, 0, 7, 7
10.25, 0, 13, 13, 15
4.75, 13, 0, 6, 0
11.25, 0, 13, 20, 12
10.0, 0, 20, 14, 6
8.5, 7, 7, 0, 20
21.0, 20, 31, 13, 20
26.25, 28, 28, 20, 29
8.5, 13, 14, 0, 7
5.0, 7, 0, 0, 13
4.75, 0, 13, 6, 0
6.75, 7, 13, 0, 7
1.75, 0, 0, 7, 0
6.5, 7, 6, 13, 0
7.75, 7, 18, 6, 0
6.5, 0, 6, 13, 7
6.5, 13, 0, 13, 0
8.25, 13, 20, 0, 0
12.75, 13, 12, 13, 13
26.25, 20, 21, 33, 31
13.5, 20, 13, 7, 14
4.75, 6, 0, 13, 0
9.75, 7, 0, 18, 14
10.0, 13, 20, 0, 7
8.25, 14, 6, 0, 13
10.0, 7, 13, 13, 7
4.75, 7, 12, 0, 0
8.75, 21, 0, 0, 14
10.0, 12, 14, 7, 7
8.75, 7, 0, 14, 14
15.25, 7, 18, 23, 13
23.0, 23, 20, 40, 9
6.25, 0, 0, 12, 13
6.5, 0, 6, 7, 13
6.25, 0, 18, 0, 7
6.75, 7, 0, 13, 7
4.75, 0, 0, 13, 6
8.5, 20, 0, 0, 14
11.25, 20, 6, 7, 12
8.0, 7, 6, 6, 13
6.75, 0, 7, 14, 6
7.75, 17, 7, 7, 0
6.75, 0, 7, 20, 0
18.0, 21, 15, 21, 15
6.5, 6, 0, 7, 13
12.0, 0, 29, 13, 6
11.75, 0, 14, 20, 13
7.75, 13, 0, 12, 6
9.75, 6, 20, 13, 0
9.75, 0, 6, 20, 13
8.75, 14, 0, 21, 0
10.75, 13, 6, 6, 18
11.5, 20, 6, 13, 7
12.25, 13, 6, 18, 12
10.25, 7, 12, 7, 15
20.0, 23, 21, 8, 28
9.75, 7, 14, 6, 12
8.5, 14, 0, 14, 6
8.25, 13, 13, 7, 0
6.5, 0, 7, 12, 7
10.0, 21, 6, 7, 6
10.25, 13, 13, 15, 0
10.75, 7, 23, 0, 13
6.25, 0, 0, 12, 13
7.25, 15, 0, 7, 7
8.75, 7, 7, 7, 14
6.5, 7, 0, 6, 13
23.75, 40, 16, 18, 21
12.25, 6, 12, 18, 13
8.0, 13, 6, 7, 6
8.5, 0, 0, 21, 13
8.25, 0, 7, 13, 13
10.0, 7, 7, 13, 13
11.25, 18, 6, 14, 7
10.0, 13, 13, 7, 7
10.5, 18, 7, 17, 0
8.25, 7, 0, 20, 6
8.5, 20, 0, 0, 14
14.0, 14, 12, 12, 18
23.25, 37, 35, 13, 8
8.5, 7, 13, 14, 0
8.5, 0, 7, 13, 14
10.0, 13, 20, 0, 7
3.5, 0, 0, 7, 7
11.0, 17, 7, 13, 7
10.0, 14, 20, 0, 6
6.5, 0, 13, 6, 7
5.25, 0, 14, 0, 7
9.75, 6, 13, 13, 7
7.75, 0, 13, 6, 12
9.5, 25, 0, 6, 7
11.0, 28, 0, 9, 7
16.0, 14, 8, 11, 31
11.0, 22, 8, 7, 7
6.5, 6, 7, 13, 0
7.75, 12, 6, 7, 6
3.5, 0, 7, 7, 0
5.5, 0, 8, 7, 7
8.5, 7, 7, 7, 13
3.5, 0, 0, 7, 7
8.25, 0, 6, 14, 13
6.75, 13, 0, 7, 7
10.0, 14, 13, 0, 13
17.25, 25, 20, 12, 12
28.25, 27, 40, 15, 31
3.5, 7, 0, 0, 7
6.75, 13, 7, 0, 7
3.25, 0, 0, 13, 0
9.5, 13, 0, 12, 13
7.5, 6, 6, 18, 0
6.75, 13, 0, 7, 7
11.25, 18, 7, 6, 14
9.5, 13, 13, 0, 12
7.75, 12, 6, 0, 13
9.75, 6, 14, 6, 13
16.25, 20, 13, 25, 7
26.75, 28, 26, 15, 38
8.75, 14, 14, 0, 7
8.75, 14, 7, 7, 7
10.5, 12, 6, 6, 18
11.0, 7, 13, 6, 18
8.5, 14, 13, 7, 0
14.75, 25, 0, 20, 14
6.25, 0, 6, 12, 7
10.0, 13, 20, 0, 7
6.75, 7, 13, 7, 0
3.75, 0, 0, 8, 7
5.0, 7, 13, 0, 0
12.75, 30, 21, 0, 0
7.0, 7, 14, 0, 7
9.75, 0, 13, 6, 20
8.5, 0, 7, 20, 7
5.0, 7, 7, 0, 6
8.5, 13, 7, 0, 14
11.25, 14, 13, 12, 6
6.75, 13, 7, 0, 7
8.25, 6, 7, 6, 14
5.25, 0, 7, 7, 7
8.0, 13, 13, 6, 0
7.0, 7, 7, 14, 0
23.0, 25, 38, 21, 8
10.5, 7, 14, 7, 14
11.25, 0, 26, 13, 6
10.0, 0, 6, 20, 14
9.75, 18, 0, 14, 7
6.75, 13, 0, 7, 7
8.5, 7, 13, 0, 14
5.0, 7, 13, 0, 0
6.5, 0, 0, 13, 13
9.5, 13, 6, 13, 6
8.5, 20, 0, 0, 14
8.25, 13, 0, 7, 13
12.25, 6, 23, 0, 20
42.5, 50, 52, 43, 25
11.0, 17, 6, 7, 14
10.0, 20, 7, 7, 6
6.75, 7, 7, 13, 0
8.5, 0, 14, 20, 0
6.25, 6, 13, 6, 0
9.75, 21, 6, 12, 0
8.5, 14, 14, 0, 6
9.75, 25, 14, 0, 0
11.0, 0, 6, 18, 20
6.75, 13, 14, 0, 0
28.0, 25, 35, 26, 26
22.5, 16, 33, 13, 28
11.75, 7, 20, 0, 20
11.5, 20, 20, 0, 6
9.75, 13, 7, 12, 7
8.0, 0, 6, 6, 20
8.25, 14, 13, 6, 0
8.0, 20, 0, 12, 0
8.5, 0, 0, 14, 20
10.0, 7, 13, 0, 20
11.5, 21, 0, 13, 12
8.0, 6, 0, 13, 13
9.0, 14, 15, 7, 0
9.5, 15, 23, 0, 0
7.0, 14, 7, 0, 7
8.5, 6, 14, 14, 0
8.75, 7, 14, 14, 0
10.0, 13, 7, 7, 13
11.5, 13, 13, 13, 7
6.75, 7, 0, 20, 0
6.5, 6, 0, 7, 13
7.0, 0, 14, 7, 7
8.25, 13, 0, 13, 7
9.75, 6, 6, 14, 13
25.75, 37, 15, 31, 20
15.0, 15, 28, 9, 8
11.25, 7, 6, 14, 18
8.0, 20, 6, 6, 0
8.25, 6, 20, 7, 0
10.0, 7, 6, 20, 7
9.25, 6, 6, 18, 7
10.0, 0, 14, 13, 13
12.75, 6, 20, 7, 18
11.5, 21, 18, 7, 0
11.0, 7, 23, 7, 7
6.5, 7, 0, 13, 6
13.25, 7, 7, 25, 14
19.0, 16, 7, 33, 20
11.75, 20, 13, 7, 7
8.25, 6, 7, 13, 7
8.5, 20, 0, 0, 14
9.75, 13, 0, 12, 14
11.75, 13, 7, 14, 13
8.5, 20, 0, 0, 14
3.5, 0, 14, 0, 0
6.5, 7, 0, 6, 13
6.75, 0, 7, 7, 13
8.25, 0, 13, 6, 14
9.5, 0, 0, 18, 20
23.0, 37, 16, 23, 16
6.75, 0, 7, 7, 13
9.75, 0, 13, 13, 13
11.0, 0, 18, 13, 13
6.25, 0, 7, 0, 18
7.0, 0, 14, 0, 14
11.5, 26, 0, 0, 20
17.5, 25, 18, 13, 14
10.0, 20, 6, 0, 14
10.0, 13, 14, 0, 13
10.0, 13, 14, 0, 13
6.75, 7, 0, 13, 7
22.0, 35, 15, 31, 7
12.75, 13, 14, 6, 18
10.75, 18, 12, 13, 0
6.75, 0, 14, 7, 6
9.75, 18, 14, 7, 0
6.75, 13, 0, 7, 7
11.5, 13, 13, 6, 14
8.0, 6, 0, 14, 12
6.75, 0, 13, 7, 7
8.25, 13, 0, 13, 7
6.5, 6, 0, 13, 7
9.75, 7, 13, 13, 6
24.75, 21, 15, 33, 30
11.75, 7, 26, 7, 7
4.75, 13, 6, 0, 0
8.25, 14, 13, 0, 6
8.5, 20, 14, 0, 0
8.25, 13, 7, 6, 7
9.75, 14, 12, 0, 13
8.0, 0, 14, 0, 18
6.25, 7, 6, 6, 6
6.75, 13, 0, 14, 0
8.25, 14, 13, 6, 0
6.25, 7, 6, 6, 6
12.25, 13, 7, 14, 15
19.0, 20, 14, 14, 28
7.0, 0, 0, 14, 14
8.5, 0, 14, 13, 7
6.5, 13, 0, 0, 13
8.0, 0, 14, 0, 18
8.5, 6, 7, 7, 14
11.25, 13, 7, 12, 13
10.0, 6, 20, 0, 14
11.5, 20, 0, 13, 13
9.5, 0, 18, 7, 13
9.75, 0, 7, 18, 14
12.75, 14, 21, 8, 8
18.75, 25, 21, 14, 15
9.5, 12, 0, 13, 13
5.25, 14, 0, 0, 7
11.75, 6, 7, 20, 14
10.0, 7, 13, 7, 13
8.75, 7, 0, 14, 14
6.75, 13, 0, 7, 7
12.5, 18, 12, 7, 13
8.25, 0, 14, 6, 13
10.25, 20, 0, 7, 14
12.25, 13, 12, 6, 18
13.5, 20, 13, 21, 0
21.5, 8, 30, 33, 15
10.0, 13, 6, 7, 14
5.0, 6, 7, 0, 7
10.0, 20, 13, 0, 7
10.0, 7, 6, 14, 13
5.0, 6, 7, 7, 0
8.75, 14, 14, 7, 0
9.5, 20, 6, 6, 6
10.25, 21, 0, 0, 20
9.5, 6, 0, 18, 14
8.5, 6, 14, 0, 14
16.25, 14, 13, 25, 13
24.75, 43, 15, 0, 41
7.0, 7, 14, 0, 7
10.25, 7, 0, 20, 14
6.75, 13, 0, 14, 0
11.0, 12, 13, 13, 6
9.0, 7, 7, 15, 7
12.75, 20, 13, 0, 18
7.0, 14, 7, 0, 7
9.5, 7, 6, 7, 18
8.25, 0, 0, 13, 20
8.0, 0, 13, 13, 6
8.25, 0, 12, 7, 14
25.0, 28, 23, 33, 16
9.25, 7, 0, 12, 18
13.0, 6, 18, 21, 7
8.5, 14, 0, 13, 7
9.75, 13, 6, 13, 7
8.25, 0, 14, 6, 13
8.25, 0, 13, 14, 6
9.5, 20, 0, 6, 12
9.25, 0, 18, 13, 6
8.5, 0, 14, 14, 6
5.25, 0, 0, 14, 7
8.25, 7, 13, 13, 0
13.75, 15, 8, 16, 16
15.25, 21, 13, 13, 14
8.5, 7, 7, 7, 13
6.0, 0, 6, 12, 6
11.5, 13, 13, 7, 13
10.25, 13, 7, 14, 7
8.0, 14, 12, 6, 0
9.5, 12, 13, 7, 6
5.0, 7, 13, 0, 0
9.5, 13, 6, 6, 13
3.5, 0, 0, 7, 7
8.5, 14, 14, 0, 6
22.0, 26, 7, 26, 29
23.25, 23, 21, 23, 26
10.0, 20, 0, 7, 13
12.75, 20, 18, 6, 7
9.75, 7, 20, 12, 0
8.0, 6, 14, 6, 6
13.0, 7, 17, 15, 13
10.5, 7, 7, 14, 14
3.5, 0, 0, 7, 7
4.75, 0, 7, 0, 12
11.5, 13, 20, 0, 13
8.5, 13, 14, 0, 7
25.75, 33, 21, 21, 28
21.75, 28, 21, 15, 23
7.5, 7, 6, 0, 17
6.5, 13, 13, 0, 0
5.0, 0, 13, 7, 0
6.5, 13, 6, 7, 0
7.0, 0, 14, 0, 14
10.0, 20, 13, 0, 7
11.25, 6, 20, 13, 6
6.75, 0, 8, 13, 6
11.25, 20, 13, 0, 12
10.0, 7, 13, 20, 0
18.5, 14, 7, 33, 20
19.0, 8, 20, 20, 28
8.5, 14, 0, 14, 6
11.75, 13, 14, 13, 7
10.0, 20, 0, 13, 7
8.75, 8, 13, 0, 14
11.0, 13, 0, 6, 25
9.5, 6, 0, 18, 14
8.5, 14, 0, 6, 14
8.25, 6, 7, 6, 14
7.0, 7, 14, 0, 7
6.5, 6, 6, 0, 14
36.0, 28, 43, 50, 23
12.25, 21, 7, 7, 14
10.25, 20, 0, 7, 14
6.75, 13, 0, 6, 8
10.0, 0, 20, 6, 14
11.0, 6, 6, 20, 12
8.25, 7, 0, 13, 13
11.25, 0, 18, 14, 13
3.25, 0, 0, 13, 0
8.75, 14, 14, 0, 7
9.25, 13, 0, 17, 7
9.75, 13, 13, 0, 13
13.75, 21, 0, 14, 20
27.5, 25, 47, 8, 30
11.5, 7, 20, 7, 12
5.25, 7, 14, 0, 0
11.25, 7, 6, 20, 12
9.5, 6, 20, 6, 6
6.75, 7, 13, 7, 0
8.5, 7, 7, 20, 0
6.75, 13, 7, 0, 7
4.5, 0, 6, 6, 6
11.75, 0, 20, 14, 13
8.75, 14, 14, 0, 7
11.25, 13, 7, 7, 18
15.25, 21, 14, 18, 8
11.5, 13, 13, 0, 20
8.25, 14, 13, 6, 0
11.0, 7, 18, 13, 6
10.25, 0, 14, 20, 7
7.75, 12, 6, 13, 0
7.0, 7, 7, 7, 7
6.25, 0, 0, 18, 7
6.75, 20, 0, 7, 0
8.0, 12, 0, 13, 7
8.5, 14, 7, 13, 0
8.0, 6, 6, 13, 7
26.25, 16, 31, 33, 25
11.75, 0, 14, 20, 13
11.0, 22, 8, 0, 14
8.0, 6, 7, 12, 7
11.5, 0, 7, 25, 14
13.5, 22, 8, 12, 12
11.75, 20, 13, 0, 14
5.0, 7, 0, 6, 7
6.75, 0, 7, 7, 13
5.75, 0, 0, 8, 15
8.25, 13, 6, 7, 7
10.25, 13, 0, 14, 14
16.75, 21, 15, 15, 16
13.5, 15, 7, 25, 7
6.5, 0, 0, 13, 13
8.5, 0, 7, 7, 20
7.5, 17, 0, 7, 6
10.0, 6, 14, 7, 13
8.0, 13, 13, 6, 0
8.0, 20, 0, 6, 6
8.5, 6, 7, 14, 7
7.0, 0, 0, 14, 14
8.5, 15, 6, 0, 13
9.5, 7, 18, 13, 0
21.0, 28, 21, 28, 7
17.5, 21, 15, 20, 14
4.75, 6, 0, 7, 6
11.0, 0, 13, 13, 18
5.25, 0, 14, 7, 0
8.25, 13, 6, 7, 7
11.75, 20, 0, 13, 14
9.25, 0, 18, 13, 6
6.25, 0, 13, 12, 0
3.0, 6, 6, 0, 0
6.5, 0, 13, 6, 7
6.75, 0, 7, 13, 7
13.0, 23, 8, 0, 21
25.75, 15, 37, 26, 25
8.25, 13, 14, 0, 6
8.5, 14, 6, 0, 14
8.25, 0, 13, 6, 14
4.75, 0, 0, 12, 7
11.5, 6, 20, 14, 6
8.5, 6, 21, 0, 7
8.25, 6, 14, 13, 0
8.5, 0, 14, 7, 13
6.25, 6, 0, 6, 13
10.75, 7, 6, 17, 13
19.0, 21, 12, 20, 23
17.0, 23, 0, 30, 15
9.25, 6, 18, 13, 0
6.5, 7, 7, 6, 6
6.5, 6, 0, 7, 13
9.25, 18, 6, 13, 0
